Customer_id,date,time,order_id,items,amount,mode,restaurant,Status,ratings,feedback,delivery_time,order_preperation_time,premium_member,Restraunt_location
210,2023-05-06,22:48:59,310,Olives,23.08,Online,Telegrafas,Cancelled,1.0,bad experience,,0.0,Yes,Houston
211,2024-02-23,10:55:49,311,Quiche,35.12,Online,Gaspar,Delivered,2.0,very good food,63.0,50.0,Yes,Plano
212,2024-02-17,02:20:36,312,Soup of the day,21.01,In-person,Brussels Mussels ,Delivered,3.0,will never order again,31.0,15.0,Yes,Corpus Christi
213,2023-05-08,17:20:03,313,Soup of the day,46.38,In-person,Veranda,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,San Antonio
214,2024-01-08,11:27:36,314,Soup of the day,35.36,Online,Sushi Masters,On Hold,1.0,recieved better price elsewhere,,0.0,No,Plano
215,2023-12-06,15:21:30,315,Soup of the day,12.88,Online,Demoloftas,Delivered,5.0,reasonable pricing,31.0,18.0,No,San Antonio
216,2023-09-24,10:30:25,316,Quiche,46.36,Online,Sushi Masters,Delivered,3.0,value for money,45.0,22.0,Yes,Dallas
217,2023-10-06,17:58:15,317,Soup of the day,48.31,Online,Brussels Mussels ,Delivered,4.0,Difficult to order,29.0,10.0,No,San Antonio
218,2023-10-21,21:43:13,318,Olives,13.11,In-person,Sushi Masters,On Hold,2.0,delay in order,,0.0,Yes,San Antonio
219,2024-03-23,13:07:13,319,Olives,31.29,Online,Da Antonio,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Houston
220,2023-04-21,13:35:32,320,Olives,22.13,Online,Gaspar,Delivered,2.0,great taste,82.0,14.0,Yes,San Antonio
221,2023-05-31,21:17:16,321,Quiche,25.71,Online,Le Travi,On Hold,1.0,bad experience,,0.0,No,Austin
222,2023-08-15,13:29:45,322,Soup of the day,17.19,Online,Telegrafas,Delivered,5.0,great taste,27.0,8.0,Yes,San Antonio
223,2024-02-22,01:06:29,323,Soup of the day,33.12,In-person,Brussels Mussels ,Cancelled,1.0,bad experience,,0.0,No,San Antonio
224,2024-02-29,07:10:23,324,Soup of the day,48.32,Online,Veranda,On Hold,2.0,didnt recieve delivery,,0.0,No,Dallas
225,2023-07-05,12:44:12,325,Quiche,30.12,In-person,Sushi Masters,Delivered,5.0,amazing taste,47.0,23.0,Yes,San Antonio
226,2024-01-24,07:17:46,326,Olives,13.32,In-person,Gaspar,Cancelled,1.0,didnt recieve delivery,,0.0,No,Houston
227,2023-08-14,06:20:56,327,Olives,34.8,Online,Brussels Mussels ,Delivered,3.0,food leakage ,31.0,18.0,Yes,Dallas
228,2023-10-23,11:54:35,328,Soup of the day,23.61,Online,Gaspar,Cancelled,3.0,didnt recieve delivery,,0.0,No,Plano
229,2023-05-08,15:35:23,329,Olives,44.24,Online,Sushi Masters,On Hold,0.0,too much waiting,,0.0,No,Austin
230,2023-11-27,22:15:53,330,Olives,27.39,Online,Stebuklai,On Hold,1.0,bad experience,,0.0,No,Austin
231,2023-07-30,01:48:26,331,Quiche,17.71,Online,Telegrafas,Delivered,2.0,Will order again,47.0,36.0,No,Plano
232,2023-06-01,02:25:52,332,Quiche,17.64,In-person,Saint German,On Hold,1.0,didnt recieve delivery,,0.0,Yes,San Antonio
233,2024-01-03,16:11:33,333,Quiche,40.75,In-person,Saint German,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Houston
234,2024-01-15,11:39:47,334,Quiche,20.62,In-person,Telegrafas,Cancelled,0.0,recieved better price elsewhere,,0.0,Yes,Houston
235,2023-06-05,12:45:23,335,Soup of the day,40.69,In-person,Stebuklai,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Houston
236,2023-10-19,12:10:00,336,Quiche,18.24,In-person,Brussels Mussels ,Cancelled,2.0,too much waiting,,0.0,Yes,Houston
237,2023-12-20,06:10:58,337,Olives,22.87,Online,Gaspar,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,San Antonio
238,2023-07-18,09:55:13,338,Soup of the day,28.62,Online,Veranda,Cancelled,1.0,Not required,,0.0,Yes,Plano
239,2023-04-30,10:31:00,339,Olives,47.73,In-person,Stebuklai,On Hold,1.0,Not required,,0.0,No,Plano
240,2024-01-02,01:24:23,340,Olives,47.27,Online,Selfish,Delivered,5.0,Worth,44.0,17.0,No,Austin
241,2023-10-19,02:33:06,341,Olives,18.27,Online,Selfish,Delivered,5.0,Cheap and best,40.0,22.0,Yes,Plano
242,2023-12-19,13:58:07,342,Quiche,24.33,In-person,Saint German,On Hold,1.0,recieved better price elsewhere,,0.0,Yes,Houston
243,2023-07-18,19:05:09,343,Quiche,15.98,In-person,Brussels Mussels ,Cancelled,2.0,too much waiting,,0.0,No,San Antonio
244,2023-11-10,19:04:56,344,Soup of the day,30.4,In-person,Demoloftas,On Hold,2.0,,,0.0,No,Dallas
245,2023-11-06,05:18:04,345,Soup of the day,28.42,Online,Stebuklai,Delivered,2.0,will never order again,61.0,12.0,Yes,Dallas
246,2024-01-13,03:06:29,346,Quiche,46.03,In-person,Saint German,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Houston
247,2023-09-09,20:39:58,347,Olives,47.2,In-person,Le Travi,On Hold,2.0,delay in order,,0.0,No,Corpus Christi
248,2023-07-22,08:02:34,348,Soup of the day,25.34,Online,Sushi Masters,Cancelled,1.0,recieved better price elsewhere,,0.0,No,Austin
249,2023-05-19,21:28:47,349,Quiche,29.67,Online,Gaspar,Cancelled,2.0,didnt recieve delivery,,0.0,No,Dallas
250,2023-08-03,20:04:17,350,Quiche,45.85,In-person,Da Antonio,Delivered,3.0,amazing taste,35.0,9.0,No,Corpus Christi
251,2023-05-15,14:12:39,351,Quiche,42.27,Online,Brussels Mussels ,Cancelled,0.0,bad experience,,0.0,No,Houston
252,2023-12-26,00:56:11,352,Olives,10.15,In-person,Le Travi,On Hold,1.0,delay in order,,0.0,Yes,San Antonio
253,2023-12-28,01:40:44,353,Quiche,22.8,Online,Selfish,Cancelled,1.0,,,0.0,No,Dallas
254,2023-08-09,16:20:04,354,Quiche,26.87,In-person,Selfish,Cancelled,2.0,didnt recieve delivery,,0.0,Yes,Houston
255,2024-02-04,10:49:03,355,Quiche,19.19,Online,Sushi Masters,On Hold,1.0,recieved better price elsewhere,,0.0,No,Dallas
256,2023-09-13,07:03:04,356,Quiche,17.98,Online,Da Antonio,Delivered,2.0,Delivery boy didnt come at doorstep,73.0,44.0,Yes,San Antonio
257,2023-10-19,10:33:01,357,Soup of the day,11.51,Online,Veranda,Delivered,5.0,Amazing food,37.0,18.0,Yes,Plano
258,2023-07-19,15:28:33,358,Soup of the day,35.73,In-person,Le Travi,On Hold,1.0,bad experience,,0.0,Yes,Plano
259,2023-04-28,07:23:14,359,Quiche,20.5,In-person,Stebuklai,Cancelled,1.0,Not required,,0.0,Yes,San Antonio
260,2023-05-01,19:21:48,360,Olives,12.09,In-person,Sushi Masters,On Hold,2.0,delay in order,,0.0,Yes,San Antonio
261,2024-04-05,01:25:14,361,Soup of the day,19.24,Online,Sushi Masters,On Hold,0.0,recieved better price elsewhere,,0.0,No,Plano
262,2023-10-26,12:29:21,362,Quiche,42.08,Online,Veranda,On Hold,3.0,recieved better price elsewhere,,0.0,Yes,San Antonio
263,2024-03-29,02:48:49,363,Soup of the day,44.06,Online,Selfish,Delivered,3.0,fullfilling stomach,36.0,12.0,No,San Antonio
264,2024-04-02,22:52:56,364,Soup of the day,29.32,In-person,Saint German,Cancelled,1.0,too much waiting,,0.0,Yes,San Antonio
265,2023-11-06,11:49:27,365,Olives,26.64,Online,Augustin,On Hold,3.0,,,0.0,No,Plano
266,2024-02-14,01:56:13,366,Quiche,49.11,In-person,Selfish,Delivered,4.0,Stale food,30.0,8.0,Yes,Plano
267,2023-07-17,02:49:00,367,Quiche,18.02,In-person,Sushi Masters,Delivered,3.0,Nice,28.0,17.0,Yes,Corpus Christi
268,2023-11-29,17:07:09,368,Olives,18.61,In-person,Saint German,Cancelled,2.0,didnt recieve delivery,,0.0,No,Dallas
269,2024-01-04,03:48:40,369,Olives,21.67,In-person,Demoloftas,On Hold,1.0,didnt recieve delivery,,0.0,No,Plano
270,2024-02-08,11:07:33,370,Quiche,16.91,In-person,Selfish,Cancelled,2.0,Not required,,0.0,No,Dallas
271,2024-01-02,10:46:51,371,Quiche,25.17,Online,Le Travi,On Hold,2.0,,,0.0,No,Plano
272,2023-08-04,08:35:47,372,Olives,46.43,Online,Da Antonio,Delivered,4.0,Awesome experience,40.0,9.0,No,Austin
273,2023-04-29,13:28:13,373,Soup of the day,34.61,Online,Gaspar,Delivered,4.0,fullfilling stomach,22.0,10.0,Yes,Dallas
274,2023-10-26,05:25:29,374,Soup of the day,26.48,Online,Da Antonio,Cancelled,2.0,too much waiting,,0.0,Yes,San Antonio
275,2024-02-23,19:29:11,375,Olives,47.38,Online,Brussels Mussels ,On Hold,0.0,didnt recieve delivery,,0.0,Yes,Austin
276,2023-06-25,12:10:32,376,Soup of the day,11.94,Online,Selfish,Cancelled,1.0,bad experience,,0.0,No,Corpus Christi
277,2023-12-20,06:44:51,377,Olives,18.41,In-person,Brussels Mussels ,On Hold,1.0,didnt recieve delivery,,0.0,Yes,Plano
278,2024-03-19,10:27:38,378,Soup of the day,32.64,Online,Sushi Masters,Cancelled,2.0,,,0.0,No,Plano
279,2023-08-15,02:57:49,379,Soup of the day,34.62,In-person,Sushi Masters,Delivered,3.0,Good service,23.0,10.0,Yes,Corpus Christi
280,2023-08-23,07:39:41,380,Quiche,11.58,In-person,Sushi Masters,Cancelled,0.0,too much waiting,,0.0,No,Austin
281,2023-08-01,08:45:23,381,Quiche,26.12,In-person,Demoloftas,On Hold,3.0,,,0.0,No,Houston
282,2023-11-23,11:42:30,382,Soup of the day,35.97,In-person,Telegrafas,Cancelled,2.0,recieved better price elsewhere,,0.0,Yes,San Antonio
283,2023-10-28,18:07:43,383,Soup of the day,37.92,In-person,Gaspar,On Hold,1.0,too much waiting,,0.0,No,Dallas
284,2024-03-07,14:30:15,384,Quiche,35.53,Online,Telegrafas,Cancelled,3.0,didnt recieve delivery,,0.0,Yes,Austin
285,2023-05-03,07:30:09,385,Quiche,22.82,Online,Saint German,On Hold,3.0,too much waiting,,0.0,Yes,Dallas
286,2024-03-07,03:59:16,386,Quiche,13.74,Online,Saint German,On Hold,0.0,Not required,,0.0,No,Plano
287,2023-11-07,16:32:54,387,Olives,27.08,In-person,Da Antonio,On Hold,2.0,bad experience,,0.0,Yes,Houston
288,2023-12-17,00:37:09,388,Soup of the day,15.15,Online,Gaspar,Cancelled,2.0,didnt recieve delivery,,0.0,No,Corpus Christi
289,2023-10-30,22:06:23,389,Quiche,47.9,Online,Da Antonio,Cancelled,1.0,delay in order,,0.0,No,Houston
290,2023-08-09,21:00:01,390,Soup of the day,29.01,In-person,Gaspar,Delivered,5.0,Nice,36.0,18.0,Yes,Dallas
291,2024-03-09,02:21:27,391,Olives,22.69,In-person,Selfish,On Hold,2.0,,,0.0,No,Corpus Christi
292,2023-06-18,14:25:12,392,Olives,40.65,Online,Selfish,Delivered,4.0,fresh food,48.0,31.0,No,Plano
293,2023-09-22,07:43:33,393,Quiche,29.92,In-person,Saint German,Delivered,4.0,Fast delivery,27.0,9.0,Yes,Corpus Christi
294,2023-10-25,09:19:21,394,Olives,22.4,In-person,Sushi Masters,On Hold,0.0,recieved better price elsewhere,,0.0,No,Corpus Christi
295,2023-10-11,06:03:23,395,Soup of the day,42.48,In-person,Sushi Masters,Delivered,4.0,value for money,36.0,10.0,No,Houston
296,2023-06-20,15:36:20,396,Quiche,44.69,Online,Gaspar,Cancelled,3.0,recieved better price elsewhere,,0.0,No,San Antonio
297,2024-03-16,13:18:29,397,Soup of the day,36.92,In-person,Demoloftas,Delivered,4.0,Worth,24.0,9.0,No,Plano
298,2023-12-03,22:50:05,398,Soup of the day,11.88,In-person,Telegrafas,Cancelled,1.0,delay in order,,0.0,Yes,Austin
299,2023-09-22,21:34:11,399,Olives,32.65,In-person,Stebuklai,On Hold,2.0,didnt recieve delivery,,0.0,Yes,Austin
300,2023-12-22,10:00:50,400,Olives,40.53,In-person,Selfish,On Hold,1.0,Not required,,0.0,Yes,Austin
301,2023-09-10,14:22:54,401,Olives,15.46,In-person,Selfish,On Hold,2.0,didnt recieve delivery,,0.0,Yes,San Antonio
302,2023-09-12,19:06:51,402,Olives,19.15,Online,Telegrafas,Delivered,3.0,Tasty food,35.0,14.0,Yes,Plano
303,2024-04-11,02:46:43,403,Olives,45.3,Online,Veranda,On Hold,3.0,,,0.0,Yes,Corpus Christi
304,2023-04-19,23:22:43,404,Quiche,10.8,In-person,Augustin,On Hold,0.0,too much waiting,,0.0,No,Dallas
305,2024-01-13,15:08:21,405,Soup of the day,40.11,In-person,Stebuklai,Cancelled,2.0,bad experience,,0.0,No,Dallas
306,2024-01-11,05:52:36,406,Soup of the day,28.95,Online,Sushi Masters,Delivered,3.0,will never order again,36.0,8.0,No,Plano
307,2023-12-10,11:18:37,407,Soup of the day,27.87,Online,Da Antonio,Delivered,2.0,fresh food,71.0,39.0,No,San Antonio
308,2023-10-10,14:42:02,408,Soup of the day,10.28,In-person,Selfish,On Hold,1.0,,,0.0,No,Plano
309,2023-08-10,00:38:24,409,Olives,42.78,In-person,Stebuklai,Delivered,3.0,Food not good,27.0,12.0,Yes,Dallas
310,2023-11-04,10:01:27,410,Soup of the day,24.39,Online,Sushi Masters,On Hold,2.0,Not required,,0.0,Yes,Plano
311,2023-07-06,19:00:22,411,Quiche,31.63,In-person,Stebuklai,Cancelled,1.0,Not required,,0.0,No,Austin
312,2024-03-08,02:06:49,412,Quiche,37.09,In-person,Veranda,Delivered,3.0,very good food,40.0,8.0,Yes,Corpus Christi
313,2023-11-04,06:06:46,413,Soup of the day,38.11,Online,Sushi Masters,Delivered,4.0,Reached on time,31.0,8.0,Yes,Plano
314,2023-07-21,08:11:49,414,Soup of the day,48.24,Online,Augustin,Cancelled,2.0,bad experience,,0.0,Yes,Corpus Christi
315,2024-02-27,21:16:06,415,Quiche,31.25,Online,Augustin,Delivered,4.0,Amazing food,34.0,21.0,Yes,Houston
316,2024-02-05,06:40:55,416,Quiche,25.99,Online,Brussels Mussels ,On Hold,3.0,Not required,,0.0,Yes,Plano
317,2024-02-13,11:28:59,417,Olives,48.15,In-person,Selfish,Delivered,3.0,Food not good,24.0,11.0,No,Dallas
318,2023-04-21,07:06:43,418,Quiche,35.68,In-person,Gaspar,Delivered,4.0,will never order again,42.0,23.0,No,Dallas
319,2023-05-05,07:34:33,419,Olives,21.93,In-person,Veranda,Cancelled,0.0,Not required,,0.0,Yes,Corpus Christi
320,2023-07-02,21:18:46,420,Olives,15.06,In-person,Sushi Masters,Cancelled,3.0,recieved better price elsewhere,,0.0,Yes,Dallas
321,2024-02-04,19:04:23,421,Olives,43.7,Online,Saint German,On Hold,0.0,recieved better price elsewhere,,0.0,Yes,Austin
322,2023-06-24,10:33:47,422,Olives,24.49,Online,Stebuklai,Delivered,4.0,fresh food,41.0,14.0,No,Dallas
323,2024-01-09,21:32:41,423,Olives,36.42,In-person,Veranda,Delivered,3.0,High price,29.0,8.0,Yes,Houston
324,2023-10-07,13:25:18,424,Soup of the day,28.83,In-person,Augustin,Cancelled,0.0,didnt recieve delivery,,0.0,Yes,Plano
325,2023-11-16,07:51:39,425,Quiche,17.96,In-person,Selfish,On Hold,1.0,,,0.0,Yes,San Antonio
326,2024-01-18,21:45:38,426,Olives,34.07,Online,Saint German,Delivered,2.0,Nice,74.0,45.0,Yes,Dallas
327,2023-12-11,14:54:47,427,Quiche,12.43,Online,Demoloftas,On Hold,1.0,,,0.0,No,Plano
328,2023-07-11,14:09:23,428,Quiche,26.53,Online,Da Antonio,Delivered,3.0,will never order again,34.0,21.0,No,Austin
329,2023-04-29,01:35:10,429,Olives,31.86,In-person,Telegrafas,Cancelled,2.0,bad experience,,0.0,Yes,Plano
330,2024-04-06,12:14:13,430,Soup of the day,27.44,In-person,Augustin,Cancelled,3.0,too much waiting,,0.0,No,Dallas
331,2023-11-16,09:27:48,431,Olives,39.95,In-person,Saint German,Cancelled,0.0,delay in order,,0.0,Yes,Dallas
332,2023-05-01,18:10:02,432,Soup of the day,43.12,Online,Stebuklai,Cancelled,0.0,recieved better price elsewhere,,0.0,No,Corpus Christi
333,2023-08-15,17:03:06,433,Quiche,40.85,In-person,Sushi Masters,Cancelled,0.0,Not required,,0.0,Yes,Dallas
334,2024-01-07,20:00:43,434,Soup of the day,11.55,Online,Augustin,Cancelled,1.0,recieved better price elsewhere,,0.0,No,Houston
335,2023-10-30,08:16:50,435,Soup of the day,17.77,In-person,Brussels Mussels ,On Hold,1.0,didnt recieve delivery,,0.0,Yes,Plano
336,2023-11-02,03:10:00,436,Soup of the day,31.46,In-person,Selfish,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Corpus Christi
337,2023-08-04,10:04:40,437,Quiche,47.39,Online,Gaspar,On Hold,1.0,didnt recieve delivery,,0.0,Yes,San Antonio
338,2023-06-28,06:12:56,438,Quiche,43.4,Online,Le Travi,Cancelled,2.0,too much waiting,,0.0,Yes,Houston
339,2023-10-06,21:51:10,439,Soup of the day,43.7,In-person,Augustin,Delivered,3.0,Coupon applied,28.0,11.0,No,San Antonio
340,2023-08-27,21:35:07,440,Soup of the day,22.13,Online,Stebuklai,Delivered,2.0,fullfilling stomach,64.0,39.0,No,Dallas
341,2023-08-30,10:41:26,441,Olives,27.18,Online,Sushi Masters,Delivered,3.0,Stale food,34.0,12.0,No,San Antonio
342,2024-03-25,16:57:25,442,Soup of the day,28.83,Online,Telegrafas,On Hold,2.0,,,0.0,No,San Antonio
343,2023-05-27,22:53:55,443,Olives,16.29,Online,Selfish,Cancelled,2.0,bad experience,,0.0,Yes,Houston
344,2023-10-07,14:23:48,444,Soup of the day,11.24,Online,Stebuklai,On Hold,2.0,bad experience,,0.0,No,Houston
345,2023-10-21,18:19:27,445,Olives,47.88,In-person,Gaspar,Cancelled,3.0,didnt recieve delivery,,0.0,No,Plano
346,2023-12-04,16:27:13,446,Quiche,19.63,In-person,Veranda,Delivered,4.0,Complicated procedure,34.0,22.0,No,San Antonio
347,2023-12-12,03:05:40,447,Soup of the day,19.6,In-person,Stebuklai,On Hold,1.0,Not required,,0.0,No,Houston
348,2023-07-16,04:32:28,448,Soup of the day,13.34,In-person,Sushi Masters,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Plano
349,2023-12-30,02:06:48,449,Soup of the day,47.14,Online,Brussels Mussels ,On Hold,3.0,Not required,,0.0,Yes,San Antonio
350,2024-01-03,07:10:08,450,Soup of the day,33.19,In-person,Brussels Mussels ,On Hold,2.0,,,0.0,No,San Antonio
351,2024-04-07,00:25:58,451,Olives,36.68,Online,Da Antonio,Delivered,3.0,Prompt delivery,35.0,18.0,No,Corpus Christi
352,2023-07-23,03:58:58,452,Soup of the day,46.46,In-person,Sushi Masters,Delivered,4.0,Reached on time,46.0,25.0,Yes,Dallas
353,2023-10-21,08:53:04,453,Quiche,23.82,In-person,Brussels Mussels ,Delivered,4.0,Reached on time,46.0,9.0,Yes,Houston
354,2023-05-15,01:43:15,454,Quiche,34.86,Online,Telegrafas,Delivered,3.0,nice meal,43.0,32.0,No,Austin
355,2023-05-28,05:02:29,455,Soup of the day,11.55,In-person,Veranda,Delivered,3.0,Amazing food,27.0,13.0,No,Corpus Christi
356,2023-10-07,22:00:28,456,Quiche,17.47,In-person,Selfish,Cancelled,1.0,Not required,,0.0,No,Houston
357,2024-01-19,05:02:58,457,Soup of the day,43.25,In-person,Veranda,Cancelled,1.0,too much waiting,,0.0,No,Corpus Christi
358,2023-12-22,10:29:50,458,Soup of the day,40.67,In-person,Selfish,Delivered,5.0,High price,38.0,23.0,Yes,Dallas
359,2023-05-29,18:28:23,459,Quiche,24.03,In-person,Veranda,Delivered,4.0,Easy to order,32.0,21.0,Yes,Corpus Christi
360,2024-01-03,13:25:08,460,Soup of the day,25.07,In-person,Veranda,Delivered,3.0,Fast delivery,33.0,20.0,Yes,Corpus Christi
361,2023-06-25,15:17:27,461,Quiche,31.34,In-person,Brussels Mussels ,On Hold,2.0,didnt recieve delivery,,0.0,Yes,Plano
362,2023-06-14,20:03:10,462,Olives,10.01,Online,Augustin,Delivered,3.0,Fast delivery,22.0,11.0,Yes,Houston
363,2023-07-24,19:05:02,463,Soup of the day,19.65,In-person,Selfish,Cancelled,1.0,Not required,,0.0,Yes,San Antonio
364,2023-10-02,03:40:29,464,Olives,18.33,In-person,Demoloftas,Cancelled,2.0,too much waiting,,0.0,No,Austin
365,2023-09-20,12:39:44,465,Quiche,20.02,In-person,Veranda,On Hold,2.0,,,0.0,Yes,Plano
366,2024-02-21,14:05:56,466,Olives,42.24,In-person,Gaspar,Cancelled,1.0,Not required,,0.0,No,Houston
367,2024-03-15,05:27:46,467,Olives,21.19,In-person,Da Antonio,Delivered,4.0,Delivery boy didnt come at doorstep,24.0,10.0,Yes,Plano
368,2023-08-13,01:12:54,468,Quiche,17.66,In-person,Stebuklai,On Hold,2.0,bad experience,,0.0,No,San Antonio
369,2023-12-03,00:04:09,469,Olives,30.17,Online,Gaspar,On Hold,0.0,recieved better price elsewhere,,0.0,Yes,Corpus Christi
370,2023-08-16,05:14:53,470,Olives,44.63,In-person,Stebuklai,Cancelled,1.0,bad experience,,0.0,Yes,Austin
371,2023-11-08,13:07:57,471,Quiche,19.65,In-person,Le Travi,Delivered,3.0,fullfilling stomach,43.0,19.0,No,San Antonio
372,2023-05-11,03:15:30,472,Olives,13.14,Online,Da Antonio,Delivered,3.0,Prompt delivery,38.0,9.0,No,Austin
373,2023-07-10,07:43:12,473,Quiche,24.26,Online,Da Antonio,Delivered,2.0,Amazing food,46.0,16.0,No,Plano
374,2023-08-13,15:23:29,474,Olives,39.91,In-person,Demoloftas,On Hold,0.0,too much waiting,,0.0,No,Corpus Christi
375,2023-10-12,12:30:20,475,Quiche,32.03,In-person,Augustin,Cancelled,2.0,,,0.0,Yes,Corpus Christi
376,2024-02-20,03:12:01,476,Quiche,42.67,In-person,Sushi Masters,Cancelled,3.0,bad experience,,0.0,Yes,Houston
377,2023-04-20,10:52:59,477,Olives,48.38,Online,Stebuklai,Cancelled,1.0,too much waiting,,0.0,Yes,Austin
378,2023-10-08,05:57:48,478,Olives,41.71,Online,Stebuklai,Delivered,2.0,Cheap and best,53.0,30.0,Yes,San Antonio
379,2023-09-11,09:57:41,479,Olives,34.15,In-person,Le Travi,On Hold,3.0,bad experience,,0.0,Yes,Austin
380,2023-11-11,08:16:00,480,Soup of the day,29.73,In-person,Selfish,On Hold,2.0,Not required,,0.0,No,Plano
381,2023-11-19,00:27:58,481,Soup of the day,11.6,Online,Saint German,Cancelled,2.0,delay in order,,0.0,Yes,Corpus Christi
382,2023-07-29,03:37:07,482,Soup of the day,49.37,Online,Selfish,Cancelled,1.0,bad experience,,0.0,Yes,Plano
383,2023-09-12,10:28:53,483,Quiche,25.34,Online,Da Antonio,On Hold,1.0,,,0.0,No,Plano
384,2023-12-10,20:54:33,484,Olives,16.09,Online,Da Antonio,Cancelled,3.0,delay in order,,0.0,Yes,Houston
385,2023-10-04,03:45:46,485,Quiche,36.67,In-person,Demoloftas,On Hold,1.0,,,0.0,No,Plano
386,2024-01-16,17:47:29,486,Soup of the day,21.37,Online,Demoloftas,On Hold,0.0,Not required,,0.0,Yes,Houston
387,2023-09-05,06:49:04,487,Olives,33.43,Online,Sushi Masters,Cancelled,0.0,too much waiting,,0.0,Yes,Dallas
388,2024-01-14,06:16:57,488,Quiche,33.47,In-person,Stebuklai,On Hold,2.0,bad experience,,0.0,Yes,Austin
389,2023-09-15,06:24:21,489,Olives,27.83,Online,Da Antonio,On Hold,1.0,didnt recieve delivery,,0.0,No,Corpus Christi
390,2023-07-10,01:07:30,490,Quiche,43.44,In-person,Le Travi,Cancelled,1.0,bad experience,,0.0,No,Corpus Christi
391,2023-10-24,13:37:32,491,Olives,20.6,Online,Da Antonio,Cancelled,2.0,bad experience,,0.0,No,San Antonio
392,2023-10-27,17:25:53,492,Soup of the day,27.95,In-person,Veranda,Cancelled,1.0,too much waiting,,0.0,Yes,Corpus Christi
393,2023-08-23,17:44:08,493,Soup of the day,31.51,Online,Le Travi,On Hold,2.0,delay in order,,0.0,No,Houston
394,2023-09-17,15:37:04,494,Olives,36.54,In-person,Veranda,Cancelled,0.0,delay in order,,0.0,Yes,Corpus Christi
395,2023-10-23,06:52:08,495,Quiche,41.36,In-person,Augustin,Cancelled,1.0,,,0.0,Yes,Houston
396,2024-02-19,07:18:08,496,Soup of the day,25.79,Online,Augustin,On Hold,0.0,Not required,,0.0,No,Corpus Christi
397,2023-10-31,22:57:55,497,Soup of the day,35.84,In-person,Saint German,On Hold,2.0,didnt recieve delivery,,0.0,No,San Antonio
398,2023-05-26,03:13:37,498,Soup of the day,16.02,In-person,Selfish,Cancelled,2.0,too much waiting,,0.0,No,Austin
399,2023-06-27,18:13:14,499,Olives,47.31,Online,Demoloftas,Cancelled,2.0,Not required,,0.0,Yes,Plano
400,2024-02-20,18:48:22,500,Olives,25.32,In-person,Veranda,On Hold,1.0,recieved better price elsewhere,,0.0,No,Austin
